ID_produit,Nom_produit,Quantite_vendue,Prix_unitaire,Date_vente,Montant_total,Montant_normalise,Segment,Resultat_test
30,Lunettes de soleil,8.7,54.26479222881814,09/12/2023,472.10369239071775,0.2340956337125928,Standard,
99,Pantalon,10.830860033726813,56.81,2023-09-19,615.3011585160202,0.30736888027902676,Premium,
91,Chemise,10.830860033726813,70.62,22/05/2023,764.8753355817876,0.3839050498961711,Premium,
34,Pantalon,10.830860033726813,48.62,2023-09-04,526.5964148397976,0.2619792185002859,Premium,
17,Chaussures,19.2,16.8,20/05/2024,322.56,0.15757506291274498,Standard,
21,Lunettes de soleil,2.6,62.7,28/05/2023,163.02,0.07593944411639193,Basique,
81,Robe,10.830860033726813,73.01,28/12/2024,790.7610910623947,0.3971506288523604,Premium,
100,Robe,17.4,33.42,2023-11-17,581.508,0.2900771327139111,Premium,
4,Pantalon,6.0,54.26479222881814,20/07/2024,325.58875337290885,0.15912485704449222,Standard,
8,Pantalon,10.830860033726813,25.21,15/10/2023,273.04598145025295,0.1322390497285736,Standard,
2,Cravate,10.830860033726813,54.26479222881814,06/04/2025,587.7343693895957,0.29326312693463513,Premium,
60,Montre,1.9,54.26479222881814,25/04/2024,103.10310523475445,0.045280344326265376,Basique,
14,Cravate,10.830860033726813,54.26479222881814,2024-03-23,587.7343693895957,0.29326312693463513,Premium,
62,Lunettes de soleil,13.4,67.29,2023-09-25,901.6860000000001,0.45391021002981147,Premium,
64,Chaussures,10.830860033726813,54.26479222881814,2024-12-14,587.7343693895957,0.29326312693463513,Premium,
65,Lunettes de soleil,16.5,14.02,23/02/2025,231.32999999999998,0.11089324328888081,Standard,
39,Pull,10.830860033726813,54.26479222881814,09/11/2023,587.7343693895957,0.29326312693463513,Premium,
74,Pantalon,4.6,54.26479222881814,2025-04-27,249.6180442525634,0.12025112099436597,Standard,
32,Lunettes de soleil,10.830860033726813,54.26479222881814,2024-11-03,587.7343693895957,0.29326312693463513,Premium,
18,Chaussures,3.1,54.26479222881814,06/10/2024,168.22085590933622,0.07860068951208787,Basique,
30,Robe,4.7,54.26479222881814,16/12/2023,255.04452347544526,0.12302781642651786,Standard,
31,Pull,10.830860033726813,54.26479222881814,15/10/2023,587.7343693895957,0.29326312693463513,Premium,
11,Robe,1.9,23.55,2023-10-10,44.745,0.01541886737614709,Basique,
12,Pull,10.830860033726813,60.96,2024-01-01,660.2492276559865,0.3303685257468869,Premium,
39,Pantalon,10.830860033726813,10.43,16/11/2024,112.96587015177066,0.05032705936351986,Basique,
33,Cravate,10.830860033726813,54.26479222881814,07/06/2024,587.7343693895957,0.29326312693463513,Premium,
72,Robe,10.830860033726813,54.26479222881814,26/01/2024,587.7343693895957,0.29326312693463513,Premium,
60,Lunettes de soleil,17.3,44.9,17/09/2023,776.77,0.3899914751823421,Premium,
42,Montre,13.9,54.26479222881814,2023-06-29,754.2806119805722,0.37848379618449035,Premium,
93,Montre,10.830860033726813,54.26479222881814,27/12/2023,587.7343693895957,0.29326312693463513,Premium,
39,Montre,14.8,85.93,26/04/2024,1271.7640000000001,0.6432768048205645,Premium,
50,Chemise,10.830860033726813,24.6,28/05/2023,266.43915682967963,0.12885837894896043,Standard,
77,Pull,10.830860033726813,54.26479222881814,2023-11-18,587.7343693895957,0.29326312693463513,Premium,
14,Pantalon,10.830860033726813,54.26479222881814,02/06/2023,587.7343693895957,0.29326312693463513,Premium,
38,Pull,10.830860033726813,54.26479222881814,2024-06-08,587.7343693895957,0.29326312693463513,Premium,
22,Lunettes de soleil,14.0,54.26479222881814,12/04/2024,759.707091203454,0.38126049161664216,Premium,
76,Chaussures,10.830860033726813,16.09,16/05/2024,174.2685379426644,0.08169525053173393,Basique,
71,Montre,10.830860033726813,54.26479222881814,25/01/2025,587.7343693895957,0.29326312693463513,Premium,
77,Pull,9.9,54.26479222881814,2023-06-15,537.2214430652996,0.26741597889841534,Premium,
49,Cravate,10.4,54.26479222881814,2023-07-23,564.3538391797086,0.2812994560591747,Premium,
86,Pantalon,10.830860033726813,54.26479222881814,2024-12-24,587.7343693895957,0.29326312693463513,Premium,
17,Lunettes de soleil,4.3,46.62,14/12/2023,200.46599999999998,0.09510032779100791,Standard,
26,Chaussures,5.4,14.67,2025-01-13,79.218,0.03305848557074832,Basique,
4,Lunettes de soleil,10.830860033726813,73.69,10/10/2023,798.1260758853288,0.40091924545914226,Premium,
79,Pull,13.4,54.26479222881814,16/04/2025,727.148215866163,0.3646003190237309,Premium,
100,Chaussures,12.4,54.26479222881814,2025-03-05,672.8834236373449,0.3368333647022122,Premium,
62,Chemise,10.830860033726813,54.26479222881814,13/03/2024,587.7343693895957,0.29326312693463513,Premium,
68,Pull,10.830860033726813,54.26479222881814,2025-02-23,587.7343693895957,0.29326312693463513,Premium,
14,Pantalon,19.3,54.26479222881814,07/01/2025,1047.31049001619,0.5284253495206914,Premium,
40,Chaussures,11.1,54.26479222881814,01/12/2023,602.3391937398814,0.30073632408423784,Premium,
98,Robe,10.830860033726813,39.97,10/01/2025,432.9094755480607,0.21404019842872196,Standard,
24,Chemise,5.3,25.19,2024-12-14,133.507,0.06083782685716685,Basique,
68,Montre,10.830860033726813,28.27,29/06/2024,306.188413153457,0.14919782445909216,Standard,
21,Robe,10.830860033726813,25.63,30/10/2023,277.5949426644182,0.13456672469158593,Standard,
86,Lunettes de soleil,6.9,48.44,2024-05-23,334.236,0.16354959898561836,Standard,
98,Chaussures,11.3,52.39,19/01/2024,592.0070000000001,0.2954494052583696,Premium,
11,Chemise,10.830860033726813,38.1,2025-05-18,412.6557672849916,0.20367650276007174,Standard,
3,Chaussures,13.9,54.26479222881814,21/09/2024,754.2806119805722,0.37848379618449035,Premium,
18,Pantalon,10.830860033726813,46.52,19/05/2025,503.85160876897135,0.25034084368522413,Premium,
41,Chemise,10.830860033726813,54.26479222881814,29/06/2024,587.7343693895957,0.29326312693463513,Premium,
36,Chaussures,16.7,54.26479222881814,2023-08-24,906.2220302212629,0.4562312682847428,Premium,
64,Chaussures,18.1,45.81,23/10/2023,829.1610000000001,0.4167996217559898,Premium,
7,Pantalon,10.830860033726813,50.09,2024-02-25,542.5177790893761,0.2701260808708292,Premium,
91,Pantalon,10.830860033726813,54.26479222881814,2024-10-20,587.7343693895957,0.29326312693463513,Premium,
17,Chemise,10.830860033726813,16.63,2024-09-24,180.1172023608769,0.08468797548417839,Basique,
20,Montre,10.830860033726813,61.78,28/01/2025,669.1305328836426,0.3349130340080063,Premium,
75,Pull,10.6,54.26479222881814,18/08/2024,575.2067976254723,0.28685284692347846,Premium,
16,Pantalon,9.2,54.26479222881814,2023-08-22,499.2360885051268,0.24797911087335217,Standard,
37,Chaussures,10.830860033726813,54.26479222881814,26/11/2023,587.7343693895957,0.29326312693463513,Premium,
58,Cravate,10.830860033726813,54.26479222881814,27/08/2024,587.7343693895957,0.29326312693463513,Premium,
22,Robe,10.830860033726813,54.26479222881814,05/03/2024,587.7343693895957,0.29326312693463513,Premium,
80,Montre,10.9,54.26479222881814,30/07/2023,591.4862352941177,0.29518293321993405,Premium,
61,Pantalon,10.830860033726813,54.26479222881814,2023-12-01,587.7343693895957,0.29326312693463513,Premium,
67,Chemise,16.9,78.66,31/07/2023,1329.3539999999998,0.6727452471327241,Premium,
69,Chemise,13.2,54.26479222881814,2024-11-04,716.2952574203994,0.3590469281594271,Premium,
81,Chemise,10.830860033726813,10.85,14/05/2025,117.51483136593592,0.05265473432653221,Basique,
90,Pull,10.830860033726813,54.26479222881814,2024-12-31,587.7343693895957,0.29326312693463513,Premium,
35,Chemise,10.830860033726813,23.35,2023-09-18,252.9005817875211,0.12193077489237605,Standard,
91,Pantalon,15.3,54.26479222881814,25/01/2025,830.2513211009175,0.4173575322346165,Premium,
9,Robe,10.830860033726813,47.9,2023-08-13,518.7981956155144,0.2579889185636933,Premium,
82,Pantalon,10.9,92.66,2024-06-03,1009.994,0.5093307352936662,Premium,
98,Pull,10.830860033726813,54.26479222881814,03/10/2024,587.7343693895957,0.29326312693463513,Premium,
11,Pull,5.7,81.07,15/02/2024,462.099,0.2289762952759411,Standard,
99,Chaussures,10.830860033726813,75.57,13/04/2025,818.4880927487352,0.41133836196024515,Premium,
5,Chemise,10.830860033726813,54.26479222881814,07/06/2023,587.7343693895957,0.29326312693463513,Premium,
19,Montre,10.6,54.26479222881814,10/03/2024,575.2067976254723,0.28685284692347846,Premium,
34,Chemise,10.830860033726813,25.84,2024-02-24,279.86942327150086,0.13573056217309212,Standard,
52,Montre,12.4,54.26479222881814,02/12/2023,672.8834236373449,0.3368333647022122,Premium,
45,Chaussures,10.8,40.09,2024-04-25,432.9720000000001,0.21407219179918688,Standard,
66,Pantalon,17.9,54.26479222881814,2024-01-05,971.3397808958446,0.4895516134705652,Premium,
36,Pull,5.7,14.54,05/06/2024,82.878,0.03493128464806217,Basique,
40,Pantalon,17.1,54.26479222881814,04/08/2024,927.9279471127902,0.4673380500133503,Premium,
3,Pull,10.830860033726813,24.16,2023-10-13,261.6735784148398,0.12641986232104271,Standard,
45,Chemise,7.2,45.98,2024-02-16,331.056,0.16192241290205056,Standard,
17,Pull,2.8,53.87,19/05/2024,150.83599999999998,0.06970496762513727,Basique,
90,Chemise,6.2,54.26479222881814,29/08/2024,336.44171181867245,0.16467824790879595,Standard,
51,Robe,2.4,54.26479222881814,2025-05-01,130.2355013491635,0.059163821487024745,Basique,
96,Cravate,10.830860033726813,54.26479222881814,2023-09-19,587.7343693895957,0.29326312693463513,Premium,
79,Montre,10.830860033726813,54.26479222881814,16/02/2025,587.7343693895957,0.29326312693463513,Premium,
64,Pantalon,10.830860033726813,48.9,2023-12-12,529.6290556492411,0.2635310018089608,Premium,
66,Chaussures,10.830860033726813,54.26479222881814,2024-03-02,587.7343693895957,0.29326312693463513,Premium,
56,Cravate,7.0,88.66,17/06/2024,620.62,0.31009049815432077,Premium,
55,Chemise,18.3,77.06,2025-03-17,1410.198,0.7141126156044076,Premium,
28,Chaussures,10.2,58.42,2023-11-23,595.884,0.29743324187660614,Premium,
36,Lunettes de soleil,10.830860033726813,94.44,10/07/2023,1022.8664215851602,0.515917472798443,Premium,
66,Montre,10.830860033726813,54.26479222881814,13/07/2024,587.7343693895957,0.29326312693463513,Premium,
77,Chemise,19.9,54.26479222881814,17/03/2024,1079.8693653534808,0.5450855221136026,Premium,
52,Chaussures,8.2,57.16,02/07/2024,468.71199999999993,0.23236012595853028,Standard,
86,Robe,9.5,54.26479222881814,23/07/2024,515.5155261737723,0.25630919716980777,Premium,
29,Chemise,10.830860033726813,54.26479222881814,2023-12-27,587.7343693895957,0.29326312693463513,Premium,
83,Robe,10.830860033726813,64.68,30/09/2024,700.5400269814503,0.3509850754192821,Premium,
60,Pantalon,10.830860033726813,33.71,15/08/2023,365.1082917369309,0.1793467573133474,Standard,
49,Lunettes de soleil,9.5,54.26479222881814,01/07/2024,515.5155261737723,0.25630919716980777,Premium,
78,Pull,16.6,99.72,2023-06-25,1655.352,0.8395563819977958,Premium,
65,Chemise,10.830860033726813,28.86,2025-05-19,312.5786205733558,0.15246765357379996,Standard,
93,Chemise,10.830860033726813,48.57,2023-10-07,526.0548718381114,0.26170211433802254,Premium,
26,Pantalon,10.830860033726813,19.74,01/06/2024,213.80117706576726,0.10192385437696033,Standard,
14,Pull,10.830860033726813,70.6,2023-10-17,764.658718381113,0.3837942082312657,Premium,
19,Robe,13.6,54.26479222881814,07/08/2024,738.0011743119267,0.37015370988803464,Premium,
96,Chemise,13.7,54.26479222881814,14/10/2024,743.4276535348084,0.3729304053201865,Premium,
81,Montre,10.830860033726813,54.26479222881814,2024-06-05,587.7343693895957,0.29326312693463513,Premium,
8,Chemise,1.6,54.26479222881814,2024-08-22,86.82366756610902,0.036950258029809765,Basique,
92,Robe,10.830860033726813,54.26479222881814,03/09/2024,587.7343693895957,0.29326312693463513,Premium,
97,Lunettes de soleil,10.830860033726813,54.26479222881814,2024-11-29,587.7343693895957,0.29326312693463513,Premium,
52,Chemise,1.1,32.48,2025-05-06,35.728,0.0108049249498796,Basique,
37,Chemise,10.830860033726813,50.64,2024-10-12,548.4747521079258,0.27317422665572627,Premium,
81,Chaussures,15.7,54.26479222881814,23/07/2023,851.9572379924447,0.428464313963224,Premium,
79,Chemise,10.830860033726813,54.26479222881814,2024-02-26,587.7343693895957,0.29326312693463513,Premium,
42,Chaussures,10.830860033726813,54.26479222881814,19/05/2025,587.7343693895957,0.29326312693463513,Premium,
72,Chaussures,10.830860033726813,27.23,2025-02-18,294.92431871838113,0.14343405788401395,Standard,
60,Cravate,10.830860033726813,43.03,2025-01-27,466.05190725126477,0.23099897315924053,Standard,
15,Chemise,10.830860033726813,71.11,19/02/2025,770.1824569983137,0.38662067068635214,Premium,
16,Cravate,10.830860033726813,10.58,2024-09-12,114.59049915682968,0.05115837185030998,Basique,
34,Montre,18.7,88.6,2024-07-05,1656.82,0.8403075484036692,Premium,
75,Chaussures,10.830860033726813,96.08,15/07/2023,1040.629032040472,0.5250064893206816,Premium,
93,Montre,8.8,36.05,2025-02-28,317.24,0.15485285223205927,Standard,
34,Pantalon,6.3,78.01,2023-07-21,491.463,0.24400167016835753,Standard,
72,Pantalon,10.830860033726813,92.95,2024-06-28,1006.7284401349073,0.5076597687629945,Premium,
41,Pantalon,9.5,54.26479222881814,2023-08-08,515.5155261737723,0.25630919716980777,Premium,
65,Pull,10.830860033726813,54.26479222881814,07/07/2024,587.7343693895957,0.29326312693463513,Premium,
13,Robe,10.830860033726813,57.39,2024-03-16,621.5830573355818,0.3105832885612819,Premium,
26,Pantalon,10.830860033726813,54.26479222881814,03/07/2024,587.7343693895957,0.29326312693463513,Premium,
35,Chemise,10.830860033726813,12.46,18/09/2024,134.9525160202361,0.0615774883514129,Basique,
34,Robe,10.830860033726813,10.33,2023-10-07,111.88278414839797,0.04977285103899311,Basique,
78,Pantalon,10.830860033726813,54.26479222881814,2024-12-23,587.7343693895957,0.29326312693463513,Premium,
24,Lunettes de soleil,19.3,54.26479222881814,2024-04-08,1047.31049001619,0.5284253495206914,Premium,
83,Chemise,10.830860033726813,31.73,2024-09-29,343.66318887015177,0.16837343248771772,Standard,
4,Lunettes de soleil,10.830860033726813,46.63,2024-02-24,505.0430033726813,0.25095047284220356,Premium,
42,Cravate,10.830860033726813,93.79,2024-05-12,1015.8263625632378,0.5123151186890191,Premium,
49,Robe,10.7,52.06,10/08/2023,557.042,0.2775580337451786,Premium,
14,Chemise,10.830860033726813,81.81,2023-09-28,886.0726593591905,0.4459209614107144,Premium,
40,Cravate,16.4,49.97,2024-03-28,819.5079999999999,0.41186024211300865,Premium,
10,Montre,10.830860033726813,84.89,13/10/2024,919.4317082630691,0.46299057780613834,Premium,
79,Chemise,4.2,54.26479222881814,2023-09-21,227.9121273610362,0.1091443392657585,Standard,
46,Pull,10.830860033726813,50.3,2024-08-29,544.7922596964587,0.27128991835233535,Premium,
30,Robe,10.830860033726813,54.26479222881814,19/02/2024,587.7343693895957,0.29326312693463513,Premium,
21,Cravate,11.8,53.2,2025-04-21,627.7600000000001,0.3137439914362937,Premium,
94,Cravate,7.8,88.88,29/01/2024,693.2639999999999,0.3472619779828419,Premium,
50,Pantalon,10.830860033726813,54.26479222881814,2024-04-06,587.7343693895957,0.29326312693463513,Premium,
14,Montre,10.830860033726813,78.7,20/04/2024,852.3886846543002,0.42868508251793247,Premium,
20,Montre,10.830860033726813,59.81,01/08/2024,647.7937386172007,0.3239951300148293,Premium,
90,Pantalon,19.8,34.61,2024-07-18,685.278,0.3431755917993916,Premium,
98,Montre,10.830860033726813,49.63,05/01/2025,537.5355834738617,0.2675767225780061,Premium,
1,Pull,7.9,52.99,10/05/2025,418.62100000000004,0.20672887497991607,Standard,
60,Chaussures,3.3,54.26479222881814,2024-12-20,179.07381435509984,0.08415408037639162,Basique,
51,Cravate,10.830860033726813,54.26479222881814,07/05/2024,587.7343693895957,0.29326312693463513,Premium,
84,Chemise,7.3,45.05,2024-06-27,328.86499999999995,0.16080129192434708,Standard,
7,Pantalon,15.9,70.05,2025-04-12,1113.795,0.5624450568849928,Premium,
42,Lunettes de soleil,2.4,54.26479222881814,2023-05-27,130.2355013491635,0.059163821487024745,Basique,
72,Robe,16.0,22.54,2023-11-10,360.64,0.1770603604166006,Standard,
39,Lunettes de soleil,16.8,54.26479222881814,10/01/2025,911.6485094441448,0.4590079637168947,Premium,
53,Pull,10.830860033726813,16.32,2025-05-04,176.75963575042158,0.08296992967814547,Basique,
81,Cravate,16.7,54.26479222881814,2024-08-07,906.2220302212629,0.4562312682847428,Premium,
79,Pantalon,10.830860033726813,49.11,2024-05-13,531.9035362563237,0.26469483929046694,Premium,
23,Pull,3.7,54.26479222881814,02/03/2024,200.7797312466271,0.09526086210499912,Standard,
80,Pull,17.1,54.26479222881814,2023-12-02,927.9279471127902,0.4673380500133503,Premium,
79,Lunettes de soleil,10.830860033726813,54.26479222881814,2023-12-07,587.7343693895957,0.29326312693463513,Premium,
96,Lunettes de soleil,10.830860033726813,55.66,2024-01-10,602.8456694772343,0.3009954845469691,Premium,
40,Cravate,10.830860033726813,33.18,27/03/2024,359.36793591905564,0.1764094531933556,Standard,
87,Chemise,10.830860033726813,72.87,12/12/2024,789.2447706576729,0.39637473719802296,Premium,
13,Chaussures,10.830860033726813,95.91,26/01/2025,1038.7877858347385,0.5240643351689862,Premium,
22,Pantalon,10.830860033726813,45.57,2024-05-30,493.5622917369309,0.24507586460222,Standard,
19,Cravate,10.830860033726813,16.52,2024-06-04,178.92580775716695,0.08407834632719897,Basique,
59,Cravate,10.830860033726813,54.26479222881814,11/08/2024,587.7343693895957,0.29326312693463513,Premium,
9,Chaussures,10.830860033726813,34.25,2025-02-16,370.95695615514336,0.18233948226579183,Standard,
9,Montre,10.830860033726813,54.26479222881814,2023-08-04,587.7343693895957,0.29326312693463513,Premium,
28,Lunettes de soleil,10.830860033726813,54.26479222881814,10/01/2024,587.7343693895957,0.29326312693463513,Premium,
14,Pantalon,10.830860033726813,75.73,2023-06-20,820.2210303541316,0.41222509527948803,Premium,
27,Chemise,16.1,42.53,2025-02-07,684.7330000000001,0.3428967187127424,Premium,
60,Cravate,19.3,81.94,04/07/2023,1581.442,0.8017370978982693,Premium,
88,Cravate,10.830860033726813,54.26479222881814,09/01/2025,587.7343693895957,0.29326312693463513,Premium,
98,Robe,11.4,54.26479222881814,2024-02-05,618.6186314085268,0.30906641038069343,Premium,
61,Robe,16.8,49.32,09/04/2024,828.576,0.4165002809198617,Premium,
79,Lunettes de soleil,15.5,54.26479222881814,2025-05-13,841.1042795466811,0.4229109230989203,Premium,
21,Pull,7.7,71.6,2023-08-23,551.3199999999999,0.27463012218223054,Premium,
17,Chaussures,9.2,28.72,2024-12-22,264.224,0.12772489707280482,Standard,
27,Lunettes de soleil,10.830860033726813,22.12,31/08/2024,239.5786239460371,0.11511401250069701,Standard,
35,Chaussures,10.830860033726813,54.26479222881814,14/01/2025,587.7343693895957,0.29326312693463513,Premium,
50,Montre,10.830860033726813,10.83,2024-07-02,117.29821416526138,0.052543892661626866,Basique,
33,Pull,10.830860033726813,15.78,14/07/2024,170.9109713322091,0.07997720472570101,Basique,
13,Lunettes de soleil,10.830860033726813,54.26479222881814,15/09/2023,587.7343693895957,0.29326312693463513,Premium,
95,Pull,11.5,39.63,15/06/2024,455.745,0.2257249932712274,Standard,
1,Chaussures,6.6,54.26479222881814,2023-09-17,358.1476287101997,0.17578502963740344,Standard,
84,Lunettes de soleil,10.830860033726813,18.88,2024-10-26,204.4866374367622,0.09715766278603027,Standard,
21,Chaussures,13.6,39.19,26/08/2024,532.9839999999999,0.26524770582113033,Premium,
87,Cravate,12.3,79.44,2024-04-21,977.1120000000001,0.49250522183458595,Premium,
43,Chaussures,10.830860033726813,54.26479222881814,2025-01-21,587.7343693895957,0.29326312693463513,Premium,
60,Montre,14.4,46.17,2023-09-13,664.8480000000001,0.3327216887530741,Premium,
57,Robe,11.1,97.24,25/07/2023,1079.3639999999998,0.5448269298273443,Premium,
46,Chemise,10.830860033726813,54.26479222881814,2024-05-25,587.7343693895957,0.29326312693463513,Premium,
99,Robe,10.830860033726813,63.66,2024-07-20,689.4925497470489,0.3453321505091092,Premium,
78,Pantalon,3.0,80.67,2024-03-26,242.01,0.11635813239973107,Standard,
91,Robe,10.830860033726813,47.05,12/01/2025,509.59196458684653,0.2532781478052159,Premium,
33,Pull,15.6,54.26479222881814,2024-11-14,846.5307587695629,0.4256876185310721,Premium,
71,Pull,10.830860033726813,92.04,2025-01-02,996.8723575042159,0.5026164730098011,Premium,
45,Chaussures,4.4,54.26479222881814,2024-05-29,238.76508580679982,0.11469773013006225,Standard,
1,Cravate,10.830860033726813,71.27,2023-10-22,771.91539460371,0.3875074040055949,Premium,
15,Cravate,10.830860033726813,61.96,21/10/2023,671.0800876897133,0.3359106089921544,Premium,
14,Pull,14.2,92.11,2024-07-30,1307.962,0.6617990947114406,Premium,
47,Lunettes de soleil,10.7,54.26479222881814,2023-11-29,580.6332768483541,0.2896295423556303,Premium,
1,Montre,10.830860033726813,54.26479222881814,20/04/2024,587.7343693895957,0.29326312693463513,Premium,
41,Montre,10.830860033726813,54.26479222881814,03/11/2024,587.7343693895957,0.29326312693463513,Premium,
15,Chemise,9.6,76.94,11/08/2024,738.6239999999999,0.3704724058918464,Premium,
82,Pull,6.4,54.26479222881814,17/08/2023,347.2946702644361,0.1702316387730997,Standard,
73,Pantalon,14.1,54.26479222881814,2024-10-24,765.1335704263357,0.384037187048794,Premium,
44,Cravate,10.830860033726813,95.93,29/02/2024,1039.0044030354131,0.5241751768338916,Premium,
64,Pull,8.9,54.26479222881814,2024-01-26,482.95665083648146,0.23964902457689657,Standard,
86,Pantalon,10.830860033726813,54.26479222881814,2023-06-09,587.7343693895957,0.29326312693463513,Premium,
88,Cravate,7.0,67.77,30/09/2023,474.39,0.23526552299705164,Standard,
24,Cravate,2.7,54.26479222881814,28/04/2024,146.51493901780898,0.06749390778348038,Basique,
26,Chaussures,10.830860033726813,54.26479222881814,2023-06-25,587.7343693895957,0.29326312693463513,Premium,
37,Montre,4.0,26.95,2025-02-15,107.8,0.04768371596085339,Basique,
35,Montre,10.830860033726813,54.26479222881814,2023-10-24,587.7343693895957,0.29326312693463513,Premium,
75,Cravate,10.830860033726813,54.26479222881814,2024-03-07,587.7343693895957,0.29326312693463513,Premium,
20,Chemise,1.8,52.32,2024-12-30,94.176,0.040712400488360515,Basique,
54,Robe,10.830860033726813,54.26479222881814,27/07/2023,587.7343693895957,0.29326312693463513,Premium,
19,Montre,13.9,54.26479222881814,2023-07-03,754.2806119805722,0.37848379618449035,Premium,
84,Cravate,13.5,54.26479222881814,26/03/2025,732.5746950890449,0.36737701445588283,Premium,
54,Pull,5.7,54.26479222881814,17/02/2025,309.3093157042634,0.1507947707480366,Standard,
42,Pull,12.0,54.26479222881814,2023-12-31,651.1775067458177,0.32572658297360474,Premium,
91,Pull,10.830860033726813,54.26479222881814,2024-02-12,587.7343693895957,0.29326312693463513,Premium,
30,Chaussures,10.3,61.89,16/08/2023,637.4670000000001,0.3187110025410712,Premium,
87,Lunettes de soleil,1.7,72.49,05/05/2024,123.23299999999999,0.05558068540352681,Basique,
3,Chaussures,19.0,54.26479222881814,31/10/2023,1031.0310523475446,0.5200952632242358,Premium,
44,Chemise,10.830860033726813,79.59,12/07/2024,862.0281500843171,0.4336175366062206,Premium,
83,Montre,1.5,96.06,2023-11-02,144.09,0.06625308167553093,Basique,
5,Chemise,4.9,32.76,01/07/2024,160.524,0.07466225654891231,Basique,
77,Chaussures,10.830860033726813,80.49,2024-09-16,871.775924114671,0.43860541152696125,Premium,
1,Pull,10.830860033726813,17.65,11/11/2024,191.16467959527824,0.09034090039435125,Basique,
60,Montre,15.2,50.86,09/03/2024,773.072,0.3880992317430234,Premium,
37,Pull,10.830860033726813,81.04,2024-08-16,877.732897133221,0.44165355731185846,Premium,
52,Cravate,3.9,96.4,04/07/2024,375.96000000000004,0.1848995084669963,Standard,
74,Chemise,10.830860033726813,54.26479222881814,06/12/2023,587.7343693895957,0.29326312693463513,Premium,
54,Chemise,10.830860033726813,54.26479222881814,24/10/2023,587.7343693895957,0.29326312693463513,Premium,
23,Pull,10.830860033726813,54.26479222881814,13/11/2024,587.7343693895957,0.29326312693463513,Premium,
64,Robe,1.3,54.26479222881814,18/12/2023,70.54422989746358,0.028620171733354138,Basique,
41,Montre,9.9,99.46,2023-07-02,984.654,0.49636441599882114,Premium,
79,Montre,19.1,59.12,28/05/2023,1129.192,0.5703236053531353,Premium,
67,Chemise,16.1,56.14,18/03/2024,903.854,0.4550195620515645,Premium,
88,Pantalon,10.830860033726813,54.26479222881814,2024-10-15,587.7343693895957,0.29326312693463513,Premium,
1,Pull,10.830860033726813,54.26479222881814,2024-10-17,587.7343693895957,0.29326312693463513,Premium,
43,Lunettes de soleil,10.830860033726813,58.85,2025-04-30,637.3961129848229,0.3186747300993725,Premium,
9,Chaussures,9.9,90.78,05/06/2023,898.7220000000001,0.4523935497934294,Premium,
18,Pull,10.830860033726813,54.26479222881814,2024-01-04,587.7343693895957,0.29326312693463513,Premium,
3,Montre,1.1,54.26479222881814,17/11/2023,59.691271451699954,0.02306678086905039,Basique,
8,Montre,16.7,35.65,07/08/2023,595.3549999999999,0.29716255588974844,Premium,
38,Lunettes de soleil,2.6,39.48,2024-06-01,102.648,0.04504746982797881,Basique,
5,Chemise,10.830860033726813,14.59,07/07/2024,158.0222478920742,0.07338212566383269,Basique,
72,Pull,1.5,11.06,2023-07-29,16.59,0.0010121302117286346,Basique,
87,Robe,13.7,15.05,13/01/2024,206.185,0.09802670427274507,Standard,
47,Pantalon,18.1,31.45,20/12/2024,569.245,0.28380223241743574,Premium,
87,Lunettes de soleil,15.6,54.26479222881814,03/11/2024,846.5307587695629,0.4256876185310721,Premium,
64,Pantalon,10.830860033726813,37.11,22/02/2024,401.93321585160203,0.1981898403472569,Standard,
67,Robe,10.830860033726813,56.46,11/01/2024,611.5103575042159,0.3054291511431832,Premium,
52,Chaussures,6.4,54.26479222881814,10/02/2025,347.2946702644361,0.1702316387730997,Standard,
34,Pull,10.830860033726813,54.26479222881814,19/09/2024,587.7343693895957,0.29326312693463513,Premium,
98,Cravate,10.830860033726813,76.3,2023-12-08,826.3946205733558,0.4153840827292905,Premium,
29,Chaussures,10.830860033726813,54.26479222881814,2024-07-26,587.7343693895957,0.29326312693463513,Premium,
54,Robe,10.830860033726813,69.64,2024-03-22,754.2610927487352,0.3784738083158089,Premium,
61,Chaussures,10.830860033726813,17.07,05/11/2024,184.8827807757167,0.0871264921120961,Basique,
44,Chemise,10.830860033726813,82.05,10/04/2024,888.672065767285,0.4472510613895786,Premium,
58,Lunettes de soleil,10.830860033726813,54.26479222881814,08/08/2024,587.7343693895957,0.29326312693463513,Premium,
43,Robe,10.830860033726813,54.26479222881814,2023-09-17,587.7343693895957,0.29326312693463513,Premium,
31,Robe,1.1,74.98,27/04/2025,82.47800000000001,0.03472660715327378,Basique,
1,Pull,10.830860033726813,54.26479222881814,01/02/2024,587.7343693895957,0.29326312693463513,Premium,
78,Chemise,10.830860033726813,54.26479222881814,29/10/2023,587.7343693895957,0.29326312693463513,Premium,
62,Cravate,10.830860033726813,46.64,06/09/2023,505.15131197301855,0.25100589367465626,Premium,
53,Lunettes de soleil,3.6,73.11,2024-08-15,263.196,0.12719887591119866,Standard,
60,Chemise,10.830860033726813,65.2,01/02/2025,706.1720741989882,0.35386695870682117,Premium,
92,Montre,10.830860033726813,67.22,19/11/2024,728.0504114671163,0.3650619668622615,Premium,
39,Montre,10.830860033726813,47.65,2025-04-18,516.0904806070827,0.25660339775237645,Premium,
